Weaving configuration: EXEC,CALL,FIELD,ARRAY,SYNC,LABEL,PARAM,LOCAL,OBJECT,LINE
Selected File Format: Frequency
Weaving executed: Class=org/apache/commons/jxpath/ri/ExceptionHandlerTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=f937372228938816612f89738500073fa6003f36, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/ExceptionHandlerTest
Weaving executed: Class=org/apache/commons/jxpath/ri/JXPathCompiledExpressionTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=e580d1a893707ba5be7f694dfaff1f5d3aebfa66, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/JXPathCompiledExpressionTest
Weaving executed: Class=org/apache/commons/jxpath/ri/model/AliasedNamespaceIterationTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=15aaac4f0beedf269d980e06dd186c764ff7c51e, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/AliasedNamespaceIterationTest
Weaving executed: Class=org/apache/commons/jxpath/ri/model/beans/BadlyImplementedFactoryTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=02e5e9dc84c7b41cdc62458a0e1de1d38c21cec5, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/beans/BadlyImplementedFactoryTest
Weaving executed: Class=org/apache/commons/jxpath/ri/model/beans/BeanModelTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=d7369939f9b8a2b75671e6dbd61e64ff0efa7a25, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/beans/BeanModelTest
Weaving executed: Class=org/apache/commons/jxpath/ri/model/BeanModelTestCase, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=854c4f7e75a70e7147b057ff8d5059242008e599, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/BeanModelTestCase
Weaving executed: Class=org/apache/commons/jxpath/ri/model/container/ContainerModelTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=1a597ac072099b197451ff3929dc3978e276ff26, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/container/ContainerModelTest
Weaving executed: Class=org/apache/commons/jxpath/ri/model/dom/DOMModelTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=dfbce16127a15df34753ae8fcb38f317a0c1b6b9, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/dom/DOMModelTest
Weaving executed: Class=org/apache/commons/jxpath/ri/model/XMLModelTestCase, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=4e6e578aa05d970ae757ed9f9b4acaa4d38f390d, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/XMLModelTestCase
Weaving executed: Class=org/apache/commons/jxpath/ri/model/dynabeans/DynaBeanModelTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=d45bf9ea181a4d451eb1033d8ffa353357a99eec, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/dynabeans/DynaBeanModelTest
Weaving executed: Class=org/apache/commons/jxpath/ri/model/dynabeans/LazyDynaBeanTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=0de63d2228dbc4c9fc0cfa30b4e414113f0d8de8, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/dynabeans/LazyDynaBeanTest
Weaving executed: Class=org/apache/commons/jxpath/ri/model/dynamic/DynamicPropertiesModelTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=7f42e74f6c1696fb7f91f9f7f3b73dd3b65b0688, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/dynamic/DynamicPropertiesModelTest
Weaving executed: Class=org/apache/commons/jxpath/ri/model/EmbeddedColonMapKeysTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=a893b9c0d867b30982b00edca534494c9e6f0bc2, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/EmbeddedColonMapKeysTest
Weaving executed: Class=org/apache/commons/jxpath/ri/model/EmptyCollectionTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=16c45c7aa7ce479d965c3b6bbbea49a72efe8095, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/EmptyCollectionTest
Weaving executed: Class=org/apache/commons/jxpath/ri/model/ExternalXMLNamespaceTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=2b421fdf51cd6fc1cd1ee7c6508c6f3380746f0e, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/ExternalXMLNamespaceTest
Weaving executed: Class=org/apache/commons/jxpath/ri/model/jdom/JDOMModelTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=9dc834ffa3226fe0848eac8a300f8941eb60b947, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/jdom/JDOMModelTest
Weaving executed: Class=org/apache/commons/jxpath/ri/model/JXPath151Test, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=934bafc71c76cadb155ffc33bd26d8933669e508, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/JXPath151Test
Weaving executed: Class=org/apache/commons/jxpath/ri/model/JXPath154Test, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=27fb37b82719608d1520bde6ba9fd65cb2d5ca03, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/JXPath154Test
Weaving executed: Class=org/apache/commons/jxpath/ri/model/MixedModelTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=e7433a0c7176274ffdd88794b1613c68da37c425, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/MixedModelTest
Weaving executed: Class=org/apache/commons/jxpath/ri/model/XMLPreserveSpaceTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=32c9d0d10e8112b08f5c7365abf1b61acf519505, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/XMLPreserveSpaceTest
Weaving executed: Class=org/apache/commons/jxpath/ri/model/XMLSpaceTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=50b21455d5a32eb7282a6a3267deb880e09d989c, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/XMLSpaceTest
Weaving executed: Class=org/apache/commons/jxpath/ri/model/XMLUpperCaseElementsTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=256540c6e45e1d6457f22d3f776c1593f457d9b0, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/XMLUpperCaseElementsTest
Weaving executed: Class=org/apache/commons/jxpath/ri/StressTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=5af2da36980a59093b1e5d212c27c46ae531eec4, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/StressTest
Weaving executed: Class=org/apache/commons/jxpath/servlet/JXPathServletContextTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=77f48f3ab23241985ad7e10e17e40182e7be6d05, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/servlet/JXPathServletContextTest
Weaving executed: Class=org/apache/commons/jxpath/util/BasicTypeConverterTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=343a80be206cb6892f08299436f0d04b221dcf23, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/util/BasicTypeConverterTest
Weaving executed: Class=org/apache/commons/jxpath/util/ClassLoaderUtilTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=1e695b3a693e3f480d94baed982d157a37858e5d, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/util/ClassLoaderUtilTest
Weaving executed: Class=org/apache/commons/jxpath/util/ValueUtilsTest, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=c6a06136d24b91db1adb7c4952eb4a9fbc5271b1, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/util/ValueUtilsTest
Excluded by name filter: org/apache/maven/surefire/api/util/TestsToRun
Excluded by name filter: org/apache/maven/surefire/api/util/TestsToRun$ClassesIterator
Excluded by name filter: org/apache/maven/surefire/api/util/CloseableIterator
Excluded by name filter: java/util/NoSuchElementException
Excluded by name filter: org/apache/maven/surefire/api/util/internal/ObjectUtils
Excluded by name filter: org/apache/maven/surefire/junit/JUnitTestSetExecutor
Excluded by name filter: java/lang/reflect/InvocationHandler
Excluded by name filter: org/apache/maven/surefire/api/util/internal/ClassMethod
Excluded by name filter: java/lang/invoke/DirectMethodHandle$Special
Excluded by name filter: org/apache/maven/surefire/api/report/SimpleReportEntry
Excluded by name filter: org/apache/maven/surefire/api/util/internal/ImmutableMap
Excluded by name filter: org/apache/maven/surefire/booter/spi/EventChannelEncoder$StackTrace
Excluded by name filter: java/lang/StrictMath
Excluded by name filter: java/nio/StringCharBuffer
Excluded by name filter: junit/framework/ComparisonFailure
Excluded by name filter: java/util/StringJoiner
Excluded by name filter: java/util/Locale$Category
Excluded by name filter: java/util/Locale$1
Weaving executed: Class=org/apache/commons/jxpath/JXPathContext, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=b80d9da3e35267a7ad0f88add0f3339e624c4340, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/JXPathContext
Excluded by name filter: org/apache/maven/surefire/junit/TestListenerInvocationHandler
Excluded by name filter: org/apache/maven/surefire/api/report/StackTraceWriter
Excluded by name filter: java/lang/reflect/Proxy
Excluded by name filter: java/lang/reflect/Proxy$1
Excluded by name filter: jdk/internal/loader/AbstractClassLoaderValue$Sub
Excluded by name filter: java/lang/reflect/Proxy$ProxyBuilder
Excluded by name filter: java/lang/PublicMethods
Excluded by name filter: java/util/LinkedHashMap$LinkedValues
Excluded by name filter: java/util/LinkedHashMap$LinkedValueIterator
Excluded by name filter: java/lang/module/ModuleDescriptor$Builder
Excluded by name filter: jdk/internal/module/Checks
Excluded by name filter: java/lang/WeakPairMap$Pair$Weak
Excluded by name filter: java/lang/WeakPairMap$WeakRefPeer
Excluded by name filter: java/lang/WeakPairMap$Pair$Weak$1
Excluded by name filter: java/lang/reflect/ProxyGenerator
Excluded by name filter: java/lang/reflect/ProxyGenerator$ProxyMethod
Excluded by name filter: java/lang/reflect/ProxyGenerator$PrimitiveTypeInfo
Excluded by name filter: jdk/internal/org/objectweb/asm/Edge
Excluded by name filter: jdk/proxy1/$Proxy0
Excluded by name filter: java/lang/reflect/UndeclaredThrowableException
Excluded by name filter: java/lang/reflect/Proxy$ProxyBuilder$1
Excluded by name filter: java/util/Vector$1
Excluded by name filter: org/apache/maven/surefire/api/util/internal/TestClassMethodNameUtils
Excluded by name filter: junit/framework/TestResult$1
Weaving executed: Class=org/apache/commons/jxpath/TestMixedModelBean, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=431d2a5b2cf91981c23c04d9018e815ee384f894, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/TestMixedModelBean
Weaving executed: Class=org/apache/commons/jxpath/Container, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=a28e0aaf5438ca038d2ff9af857a7cf797755e3c, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/Container
Weaving executed: Class=org/apache/commons/jxpath/TestBean, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=7a33845d4a99574cdc45f4aaa221775783302aa9, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/TestBean
Weaving executed: Class=org/apache/commons/jxpath/NestedTestBean, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=25cb6fb0623598a5edae44313b39faf09e7c904f, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/NestedTestBean
Weaving executed: Class=org/apache/commons/jxpath/xml/DocumentContainer, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=28fc29ecfab6f1b9351211d47971a78d746dbaf1, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/xml/DocumentContainer
Weaving executed: Class=org/apache/commons/jxpath/xml/XMLParser2, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=bbbf75354688ad4bd1875c24383c368e9b77a616, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/xml/XMLParser2
Weaving executed: Class=org/apache/commons/jxpath/xml/XMLParser, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=fcfd0bd1268dc19b0b39c24bf97fcb3d2232257a, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/xml/XMLParser
Weaving executed: Class=org/apache/commons/jxpath/JXPathException, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=7adafd1efdb9963306b2db5026ac3481b50e285f, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/JXPathException
Weaving executed: Class=org/apache/commons/jxpath/util/ClassLoaderUtil, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=b666db1b2c26d5666feeee284305ed83a77d2ca1, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/util/ClassLoaderUtil
Weaving executed: Class=org/apache/commons/jxpath/xml/DOMParser, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=85a47e604f4abe4b8d50cfe47730710f5d1a43b8, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/xml/DOMParser
Excluded by name filter: javax/xml/parsers/DocumentBuilderFactory
Excluded by name filter: javax/xml/parsers/FactoryFinder
Excluded by name filter: jdk/xml/internal/SecuritySupport
Excluded by name filter: java/lang/invoke/MethodHandleImpl$AsVarargsCollector
Excluded by name filter: java/lang/invoke/BoundMethodHandle$Species_LL
Excluded by name filter: java/lang/invoke/BoundMethodHandle$Species_LLL
